Customer_ID,Order_Date,Age,Gender,City,Subscription_Type,Acquisition_Channel,Product_Category,Total_Orders,Total_Spending,Average_Order_Value,Discount_Percentage,Website_Visits,Avg_Session_Duration_Min,Satisfaction_Score,Support_Tickets,Refund_Requests,Premium_Customer,Churn_Status,Customer_Lifetime_Value
CUST108169,2025-09-17,27.0,Female,Pune,Premium,Paid Ads,Electronics,7,17957.87,2565.41,8.0,12,10.6,5.9,1,0,No,No,47119.09
CUST103652,2024-12-14,39.0,Male,Chennai,Basic,Social Media,Sports,9,37078.56,4119.84,3.6,14,8.6,9.2,3,0,Yes,No,126450.24
CUST110437,2024-09-20,20.0,Male,Nagpur,Standard,Paid Ads,Home & Kitchen,13,25197.51,1938.27,14.6,10,5.1,5.7,2,2,Yes,No,68852.43
CUST105787,2024-06-30,33.0,Female,Ahmedabad,Standard,Referral,Fashion,15,27265.8,1817.72,13.8,13,8.6,7.5,1,1,No,No,70081.42
CUST102821,2024-05-07,31.0,Female,Hyderabad,Basic,Organic Search,Beauty,8,17484.24,2185.53,11.3,10,7.6,7.3,1,0,No,No,54870.56
CUST101663,2024-12-19,18.0,Male,Delhi,Standard,Referral,Fashion,10,17614.3,1761.43,11.8,15,6.3,8.6,4,1,No,No,51219.04
CUST108199,2025-11-15,54.0,Male,Mumbai,Premium,Organic Search,Books,10,6835.6,683.56,0.6,14,5.9,5.5,1,1,No,No,10464.58
CUST108411,2024-03-06,33.0,Male,Jaipur,Standard,Social Media,Electronics,8,17072.88,2134.11,14.7,12,8.7,10.0,2,0,No,No,45915.96
CUST101607,2024-03-12,35.0,Male,Kolkata,Premium,Paid Ads,Home & Kitchen,8,22497.28,2812.16,12.9,5,12.0,5.7,0,1,No,No,42621.89
CUST111309,2024-12-02,,Female,Kolkata,Standard,Paid Ads,Home & Kitchen,10,15092.0,1509.2,12.2,16,2.7,7.6,1,0,No,No,35101.77
CUST100089,2024-01-23,29.0,Male,Jaipur,Basic,Referral,Fashion,8,20720.72,2590.09,3.1,21,6.9,8.2,0,0,Yes,No,43527.55
CUST114422,2025-11-30,26.0,Female,Ahmedabad,Basic,Organic Search,Sports,10,9842.6,984.26,5.9,17,3.6,7.7,0,1,No,No,20750.01
CUST107643,2025-01-19,30.0,Other,Kolkata,Basic,Organic Search,Beauty,9,19163.79,2129.31,11.2,10,11.3,7.7,3,1,No,No,37300.12
CUST110600,2025-08-15,37.0,Female,Hyderabad,Premium,Organic Search,Home & Kitchen,12,13331.04,1110.92,,11,11.1,9.7,0,0,No,No,33420.8
CUST102367,2025-04-22,29.0,Male,Ahmedabad,Basic,Referral,Beauty,3,7434.3,2478.1,10.5,12,3.7,6.6,3,2,No,No,11634.44
CUST110325,2024-03-30,36.0,Other,Hyderabad,Standard,Email,Fashion,9,10174.41,1130.49,6.2,15,9.8,6.1,0,0,Yes,No,24327.44
CUST108234,2024-11-25,29.0,Female,Delhi,Standard,Email,Beauty,7,11236.26,1605.18,8.8,15,9.5,7.1,0,0,No,No,31895.31
CUST114604,2024-12-06,39.0,Female,Delhi,Standard,Referral,Beauty,7,17107.37,2443.91,8.7,17,6.4,5.6,1,1,No,No,40500.43
CUST109621,2025-04-16,37.0,Male,Jaipur,Premium,Social Media,Books,9,15559.47,1728.83,7.3,7,6.5,9.3,0,0,Yes,No,25320.67
CUST105968,2025-12-26,45.0,Female,Pune,Standard,Organic Search,Beauty,8,18542.4,2317.8,21.2,17,7.8,7.6,3,1,No,Yes,56532.04
CUST106089,2024-07-18,,Male,Jaipur,Basic,Referral,Books,10,16623.1,1662.31,8.9,10,9.6,9.2,0,0,Yes,No,27913.86
CUST108417,2025-07-31,33.0,Male,Chennai,Premium,Organic Search,Beauty,12,21100.56,1758.38,17.3,10,12.3,7.0,1,0,No,No,54670.8
CUST102202,2024-10-16,32.0,Male,Kolkata,Premium,Social Media,Fashion,11,24634.06,2239.46,10.3,9,9.2,4.5,5,0,Yes,No,43974.87
CUST107531,2025-05-12,45.0,Female,Pune,Basic,Social Media,Fashion,11,24818.09,2256.19,10.5,15,10.4,7.6,1,1,Yes,No,63651.05
CUST106691,2024-03-20,38.0,Female,Hyderabad,Basic,Organic Search,Home & Kitchen,8,20700.96,2587.62,28.4,8,8.3,5.5,2,1,No,No,39812.1
CUST108202,2024-01-18,45.0,Male,Ahmedabad,Basic,Email,Fashion,10,61894.6,6189.46,17.6,16,8.8,6.4,0,0,Yes,No,131132.02
CUST108531,2025-10-26,26.0,Male,Kolkata,Basic,Email,Fashion,12,11827.92,985.66,13.5,6,6.1,6.4,3,1,No,No,26615.58
CUST106333,2024-03-08,30.0,Male,Nagpur,Standard,Referral,Fashion,12,19956.96,1663.08,17.8,12,5.6,8.4,1,1,No,No,33166.33
CUST101523,2025-07-21,32.0,Male,Mumbai,Premium,Paid Ads,Fashion,9,29861.28,3317.92,21.5,17,5.2,10.0,0,0,No,No,53040.43
CUST113691,2025-11-26,52.0,Male,Hyderabad,Basic,Email,Electronics,16,32658.08,2041.13,16.4,14,4.5,7.2,0,0,No,No,92130.16
CUST103036,2025-12-26,38.0,Female,Bengaluru,Premium,Organic Search,Sports,11,12347.61,1122.51,23.0,16,4.9,8.3,3,1,No,No,28659.19
CUST105021,2025-11-27,33.0,Female,Pune,Standard,Paid Ads,Electronics,10,15676.2,1567.62,15.8,13,11.4,7.3,2,0,No,No,46398.78
CUST103579,2025-01-23,27.0,Female,Kolkata,Basic,Referral,Books,11,18976.1,1725.1,5.6,10,7.4,4.8,5,1,No,No,35879.24
CUST105156,2025-09-10,34.0,Female,Ahmedabad,Standard,Paid Ads,Fashion,9,9207.63,1023.07,21.9,17,2.0,7.0,1,2,No,No,27598.06
CUST110428,2024-08-11,29.0,Female,Kolkata,Premium,Referral,Beauty,8,17867.68,2233.46,3.8,6,6.8,9.1,2,0,No,No,49864.93
CUST100252,2024-07-29,42.0,Female,Ahmedabad,Standard,Referral,Home & Kitchen,8,12347.28,1543.41,5.4,12,9.4,7.7,2,2,Yes,No,42919.35
CUST106342,2024-11-05,33.0,Male,Mumbai,Basic,Social Media,Fashion,11,37350.94,3395.54,11.8,12,11.7,6.9,2,0,No,No,60985.32
CUST108028,2024-11-12,35.0,Female,Jaipur,Basic,Social Media,Books,7,25172.28,3596.04,19.5,8,12.7,7.1,3,0,No,No,69619.52
CUST113353,2024-12-12,42.0,Female,Jaipur,Standard,Organic Search,Beauty,11,10240.12,930.92,17.3,16,7.3,6.3,0,0,Yes,No,26759.31
CUST105986,2024-03-24,29.0,Male,Hyderabad,Premium,Organic Search,Sports,8,24846.72,3105.84,14.3,14,10.7,7.2,2,1,No,No,47195.96
CUST104106,2025-12-28,36.0,Female,Hyderabad,Basic,Referral,Sports,9,13286.7,1476.3,14.6,12,13.4,6.7,4,0,Yes,No,40408.91
CUST112896,2024-08-21,43.0,Male,Mumbai,Standard,Organic Search,Beauty,17,35193.4,2070.2,7.7,13,11.7,9.0,3,1,Yes,No,80667.01
CUST113581,2025-06-08,34.0,Female,Chennai,Premium,Paid Ads,Fashion,9,25969.86,2885.54,13.6,14,4.9,7.0,0,1,No,No,56558.39
CUST108072,2025-11-23,40.0,Male,Pune,Premium,Referral,Electronics,11,23677.61,2152.51,21.5,15,10.6,9.9,2,2,No,No,54310.34
CUST104302,2025-07-16,22.0,Male,Hyderabad,Basic,Paid Ads,Fashion,17,26872.41,1580.73,17.0,11,6.4,5.3,2,0,No,No,72101.19
CUST100863,2024-03-16,48.0,Female,Kolkata,Basic,Referral,Home & Kitchen,7,7649.11,1092.73,2.1,15,14.9,4.7,1,2,Yes,No,16382.12
CUST112880,2025-04-08,42.0,Other,Delhi,Standard,Email,Home & Kitchen,7,13767.11,1966.73,10.7,14,5.4,9.1,3,0,No,No,22776.73
CUST114766,2025-05-31,38.0,Female,Chennai,Standard,Organic Search,Sports,11,9401.15,854.65,25.7,14,8.0,6.4,1,0,Yes,No,23860.74
CUST110763,2024-07-06,31.0,Male,Mumbai,Standard,Social Media,Electronics,6,14532.12,2422.02,17.2,17,2.6,9.0,1,0,Yes,No,43521.68
CUST114887,2025-01-31,33.0,Female,Jaipur,Standard,Referral,Books,8,12043.04,1505.38,15.8,13,7.1,6.3,0,1,No,No,20360.65
CUST103551,2025-07-31,29.0,Female,Ahmedabad,Premium,Email,Electronics,6,10645.14,1774.19,9.5,13,8.3,5.1,2,0,Yes,No,38746.92
CUST113007,2025-01-06,27.0,Male,Jaipur,Standard,Paid Ads,Books,8,23668.16,2958.52,11.4,11,8.3,6.2,3,1,No,Yes,56040.26
CUST114147,2024-10-31,24.0,Female,Chennai,Standard,Paid Ads,Home & Kitchen,14,45622.08,3258.72,15.1,13,9.9,8.0,3,0,Yes,No,122188.41
CUST101262,2025-08-25,35.0,Male,Delhi,Standard,Paid Ads,Electronics,11,17314.11,1574.01,25.7,10,5.0,7.7,6,0,Yes,No,38873.31
CUST102320,2024-12-21,24.0,Female,Nagpur,Basic,Paid Ads,Books,5,11858.7,2371.74,10.8,14,3.5,7.3,3,1,No,No,31880.56
CUST114359,2024-03-07,28.0,Female,Pune,Basic,Referral,Beauty,11,7970.6,724.6,11.8,15,3.7,5.8,4,0,No,Yes,22475.99
CUST100926,2024-05-05,20.0,Male,Mumbai,Basic,Referral,Sports,11,15829.11,1439.01,5.6,10,6.4,6.0,2,1,Yes,No,35921.49
CUST110252,2025-01-25,43.0,Female,Kolkata,Premium,Paid Ads,Home & Kitchen,11,14442.89,1312.99,12.6,9,5.2,7.5,2,0,No,No,41133.4
CUST105415,2024-05-05,28.0,Male,Ahmedabad,Premium,Email,Beauty,13,18152.68,1396.36,3.8,15,7.7,8.4,1,0,Yes,Yes,42754.55
CUST101255,2025-04-07,45.0,Female,Chennai,Premium,Social Media,Home & Kitchen,7,10409.42,1487.06,6.6,12,7.3,8.4,2,0,No,No,23303.13
CUST114632,2024-07-25,23.0,Female,Nagpur,Premium,Paid Ads,Home & Kitchen,10,12554.7,1255.47,4.1,12,10.6,6.9,2,0,Yes,No,43202.21
CUST113567,2024-04-07,39.0,Female,Kolkata,Standard,Paid Ads,Beauty,14,14102.48,1007.32,7.8,11,7.9,8.6,5,0,Yes,No,30998.27
CUST111989,2025-05-14,57.0,Male,Delhi,Premium,Referral,Sports,4,15575.6,3893.9,28.0,12,8.4,5.1,2,1,Yes,No,39018.08
CUST114852,2024-09-30,19.0,Female,Delhi,Basic,Paid Ads,Fashion,6,14856.6,2476.1,16.5,11,6.2,7.5,4,0,No,No,21817.68
CUST103725,2025-08-12,28.0,Female,Ahmedabad,Standard,Paid Ads,Sports,11,20246.82,1840.62,5.1,13,10.2,4.3,3,0,Yes,Yes,56095.98
CUST107336,2025-02-01,37.0,Female,Nagpur,Standard,Paid Ads,Sports,8,18521.6,2315.2,7.8,14,8.6,7.5,1,0,No,No,26888.22
CUST105503,2025-05-03,,Female,Delhi,Basic,Organic Search,Electronics,17,14843.21,873.13,9.6,12,10.2,9.6,1,0,No,No,28399.01
CUST103016,2024-06-20,43.0,Female,Hyderabad,Premium,Paid Ads,Electronics,12,15772.08,1314.34,11.5,16,10.6,6.3,3,0,No,No,36481.12
CUST100829,2025-02-25,30.0,Female,Kolkata,Standard,Referral,Home & Kitchen,12,16734.36,1394.53,14.8,13,12.6,5.3,3,0,No,Yes,33727.95
CUST108689,2024-08-25,52.0,Female,Delhi,Standard,Paid Ads,Beauty,6,19914.48,3319.08,3.7,14,7.2,6.2,1,1,No,Yes,49143.65
CUST101347,2024-12-20,18.0,Male,Delhi,Standard,Social Media,Electronics,13,21730.28,1671.56,2.9,14,7.1,7.7,5,1,No,No,59757.33
CUST104013,2025-10-09,25.0,Female,Kolkata,Standard,Referral,Home & Kitchen,10,25785.5,2578.55,4.7,12,5.8,6.5,5,0,Yes,No,50677.06
CUST110558,2025-02-10,32.0,Male,Jaipur,Standard,Email,Electronics,12,32115.84,2676.32,15.5,16,4.8,9.4,3,0,Yes,No,112289.82
CUST102178,2025-07-17,36.0,Female,Mumbai,Basic,Organic Search,Electronics,11,18660.62,1696.42,1.2,14,11.4,6.6,2,0,Yes,No,30483.7
CUST103376,2024-05-02,25.0,Male,Kolkata,Standard,Email,Beauty,10,48963.1,4896.31,11.1,11,6.1,7.4,1,0,Yes,No,125885.56
CUST108332,2024-04-25,44.0,Female,Pune,Standard,Email,Beauty,6,11092.98,1848.83,6.6,12,8.2,5.8,1,1,Yes,No,35305.51
CUST102519,2024-03-12,32.0,Female,Delhi,Standard,Paid Ads,Home & Kitchen,8,34008.32,4251.04,10.8,16,6.4,9.9,2,1,Yes,No,63329.6
CUST109160,2025-09-17,45.0,Female,Mumbai,Premium,Organic Search,Books,8,17250.72,2156.34,3.7,12,9.4,7.7,1,0,No,No,51696.43
CUST104292,2025-02-12,30.0,Male,Mumbai,Standard,Organic Search,Home & Kitchen,7,13144.46,1877.78,23.7,14,7.3,7.1,2,1,No,No,23835.03
CUST114065,2025-05-10,34.0,Female,Chennai,Standard,Paid Ads,Beauty,16,34679.04,2167.44,5.0,9,7.3,9.2,1,1,No,No,104671.88
CUST106120,2025-12-28,31.0,Male,Delhi,Basic,Email,Electronics,7,11887.33,1698.19,9.7,13,6.7,7.4,0,0,Yes,No,39065.9
CUST101057,2025-10-15,34.0,Male,Mumbai,Standard,Email,Fashion,9,19982.97,2220.33,13.7,17,6.5,9.7,1,1,No,No,42876.14
CUST110988,2025-11-16,32.0,Male,Mumbai,Standard,Organic Search,Fashion,7,34023.78,4860.54,22.3,14,9.5,5.2,1,0,No,Yes,89546.29
CUST103323,2025-03-06,20.0,Female,Kolkata,Premium,Referral,Sports,9,23419.71,2602.19,5.7,15,5.5,9.4,1,0,No,No,65630.58
CUST104463,2025-05-19,42.0,Male,Pune,Basic,Referral,Electronics,13,20669.22,1589.94,16.5,11,11.7,6.6,4,0,Yes,No,41027.52
CUST107945,2024-08-25,38.0,Male,Jaipur,Basic,Paid Ads,Beauty,5,13493.85,2698.77,15.3,15,7.7,7.9,3,0,No,No,20221.17
CUST108141,2024-12-14,28.0,Male,Hyderabad,Basic,Paid Ads,Fashion,7,14556.57,2079.51,19.2,8,9.7,9.6,1,0,No,No,44116.17
CUST110502,2024-12-24,46.0,Female,Delhi,Basic,Referral,Fashion,7,18020.17,2574.31,2.0,10,10.4,4.8,6,1,Yes,Yes,43979.46
CUST110222,2025-02-09,32.0,Female,Nagpur,Standard,Paid Ads,Sports,7,14666.82,2095.26,4.1,8,6.1,5.8,5,0,No,No,26818.96
CUST100388,2024-10-01,51.0,Other,Pune,Basic,Social Media,Sports,8,23619.52,2952.44,8.8,9,13.6,10.0,2,1,No,No,66976.47
CUST105712,2024-01-13,25.0,Female,Delhi,Standard,Paid Ads,Fashion,10,9164.9,916.49,14.8,15,6.0,8.3,2,1,Yes,No,16135.19
CUST112049,2025-05-24,43.0,Male,Bengaluru,Premium,Organic Search,Fashion,7,8625.82,1232.26,14.3,11,7.7,7.5,3,0,Yes,No,30767.26
CUST109954,2024-08-19,25.0,Male,Jaipur,Basic,Paid Ads,Beauty,7,9805.95,1400.85,5.5,8,5.6,7.3,0,0,Yes,No,21361.46
CUST100380,2025-06-17,27.0,Male,Delhi,Premium,Organic Search,Beauty,12,28302.12,2358.51,15.1,9,7.6,6.3,1,2,No,No,56229.55
CUST113645,2024-01-02,46.0,Male,Ahmedabad,Standard,Email,Books,8,25588.96,3198.62,5.9,17,8.0,9.1,4,0,No,No,67916.98
CUST111958,2025-07-06,38.0,Female,Pune,Standard,Email,Electronics,5,7807.7,1561.54,2.7,13,8.6,6.6,3,0,No,No,13685.86
CUST105703,2025-11-16,35.0,Male,Kolkata,Basic,Paid Ads,Electronics,11,8853.79,804.89,18.6,19,10.0,6.9,1,1,No,No,26176.71
CUST104016,2025-03-03,29.0,Male,Mumbai,Basic,Social Media,Books,13,35591.53,2737.81,8.0,9,5.9,4.7,2,0,No,No,100240.05
CUST103943,2024-11-18,29.0,Male,Kolkata,Standard,Paid Ads,Home & Kitchen,11,17992.59,1635.69,9.6,14,5.8,7.5,2,1,Yes,No,43476.71
CUST106181,2024-05-21,43.0,Female,Hyderabad,Standard,Social Media,Beauty,10,13724.2,1372.42,26.5,14,7.8,7.7,2,1,Yes,No,26701.46
CUST113053,2025-07-29,36.0,Female,Pune,Standard,Paid Ads,Sports,12,13461.72,1121.81,10.6,13,7.6,6.6,2,1,No,No,42337.15
CUST102316,2025-10-20,38.0,Female,Jaipur,Basic,Paid Ads,Beauty,9,11259.09,1251.01,13.3,14,10.1,6.3,2,0,Yes,No,30061.63
CUST104752,2024-11-03,32.0,Female,Chennai,Standard,Referral,Fashion,8,14135.68,1766.96,21.1,14,4.3,5.7,2,1,No,No,40252.94
CUST114194,2025-07-26,44.0,Female,Delhi,Standard,Referral,Fashion,6,9607.86,1601.31,17.4,15,4.9,7.4,3,1,No,No,24960.42
CUST104949,2025-11-21,31.0,Male,Chennai,Standard,Email,Sports,8,21041.2,2630.15,18.7,16,6.2,7.4,1,0,No,No,39084.87
CUST109179,2025-01-29,25.0,Male,Jaipur,Premium,Social Media,Electronics,11,16671.16,1515.56,3.7,12,6.9,7.5,3,0,Yes,No,58117.44
CUST113715,2025-06-10,31.0,Male,Nagpur,Premium,Email,Books,7,19640.67,2805.81,3.6,16,6.7,7.6,1,0,Yes,No,55908.38
CUST114797,2024-11-07,43.0,Male,Ahmedabad,Standard,Email,Fashion,7,11745.65,1677.95,18.3,13,8.4,8.7,3,1,Yes,Yes,33305.11
CUST108283,2025-09-11,41.0,Female,Nagpur,Standard,Email,Sports,11,22121.55,2011.05,12.0,7,7.3,6.4,1,0,Yes,No,74734.44
CUST108360,2024-01-15,29.0,Male,Kolkata,Basic,Paid Ads,Fashion,12,24706.2,2058.85,9.7,9,5.8,6.1,5,0,Yes,No,56636.76
CUST107821,2024-04-01,39.0,Female,Pune,Premium,Paid Ads,Books,8,21086.4,2635.8,7.2,10,6.0,5.0,2,0,No,Yes,39741.59
CUST107516,2025-08-21,38.0,Female,Bengaluru,Basic,Organic Search,Beauty,8,13801.2,1725.15,13.1,13,10.8,10.0,4,0,No,No,19348.85
CUST102526,2024-11-05,38.0,Female,Jaipur,Standard,Social Media,Beauty,8,8800.0,1100.0,4.5,15,7.3,5.9,0,1,Yes,No,14711.06
CUST102985,2025-05-29,19.0,Female,Nagpur,Basic,Organic Search,Electronics,10,17727.9,1772.79,6.7,21,7.6,8.9,3,1,No,No,30902.53
CUST105724,2025-10-04,29.0,Other,Pune,Basic,Paid Ads,Home & Kitchen,8,18388.08,2298.51,18.1,13,11.5,7.4,2,0,No,No,40735.83
CUST111401,2025-10-01,33.0,Male,Nagpur,Standard,Referral,Books,9,11963.43,1329.27,4.2,14,2.0,6.3,2,1,Yes,No,34478.26
CUST102630,2025-06-01,30.0,Female,Kolkata,Basic,Paid Ads,Electronics,5,11613.2,2322.64,5.2,9,5.5,6.8,2,1,Yes,Yes,40542.23
CUST102877,2025-02-08,26.0,Male,Mumbai,Standard,Organic Search,Fashion,11,21817.4,1983.4,18.4,12,5.9,6.4,2,2,Yes,No,76284.08
CUST104904,2025-06-29,31.0,Female,Delhi,Standard,Email,Fashion,9,16584.57,1842.73,10.7,13,6.0,6.9,2,2,No,Yes,48552.31
CUST102361,2024-12-20,25.0,Male,Nagpur,Standard,Paid Ads,Beauty,5,8035.35,1607.07,8.6,9,4.8,6.4,3,1,No,Yes,24429.92
CUST109530,2025-01-14,33.0,Female,Jaipur,Basic,Email,Electronics,7,8230.32,1175.76,4.0,15,6.8,7.6,1,0,No,No,19216.83
CUST104449,2024-09-02,38.0,Male,Mumbai,Standard,Paid Ads,Beauty,11,18592.09,1690.19,13.0,17,9.2,5.0,2,1,Yes,No,46151.48
CUST104505,2025-08-05,32.0,Female,Delhi,Basic,Social Media,Electronics,9,12176.55,1352.95,5.7,8,9.4,7.0,4,1,Yes,No,38812.94
CUST110684,2024-08-30,41.0,Male,Ahmedabad,Premium,Paid Ads,Books,6,14027.46,2337.91,17.6,12,6.8,8.1,2,1,No,No,23518.31
CUST107112,2025-07-31,35.0,Male,Kolkata,Standard,Organic Search,Books,7,8847.72,1263.96,4.1,9,11.4,7.0,1,0,Yes,No,17316.51
CUST108385,2025-09-17,35.0,Female,Hyderabad,Standard,Email,Sports,5,11531.5,2306.3,12.4,12,7.8,7.3,1,1,Yes,No,27804.72
CUST112085,2025-07-15,27.0,Other,Chennai,Standard,Email,Beauty,5,12227.65,2445.53,15.1,13,8.9,7.2,3,1,Yes,No,44510.77
CUST102450,2025-12-30,28.0,Female,Hyderabad,Basic,Email,Fashion,9,11732.67,1303.63,15.6,13,8.7,4.8,3,1,Yes,No,40246.11
CUST101087,2025-07-20,43.0,Female,Jaipur,Premium,Referral,Books,11,18023.17,1638.47,7.5,12,8.1,5.9,1,0,No,No,30118.46
CUST103692,2025-01-14,42.0,Male,Nagpur,Standard,Referral,Electronics,9,31218.21,3468.69,21.3,14,9.0,9.2,2,0,No,No,52829.99
CUST108983,2024-06-02,33.0,Male,Hyderabad,Standard,Email,Electronics,6,9289.74,1548.29,5.8,15,6.0,8.5,2,0,No,No,24746.47
CUST108909,2025-04-12,39.0,Female,Chennai,Standard,Organic Search,Beauty,8,16970.0,2121.25,7.9,18,9.8,,3,0,Yes,No,60560.86
CUST108618,2025-12-31,41.0,Male,Pune,Premium,Referral,Electronics,8,9598.72,1199.84,15.8,13,13.6,5.2,0,1,No,No,15168.94
CUST101954,2025-02-12,28.0,Male,Mumbai,Premium,Social Media,Sports,12,18312.48,1526.04,4.7,16,11.0,7.2,0,0,No,No,58179.37
CUST107713,2024-07-23,32.0,Female,Delhi,Standard,Social Media,Books,9,13174.47,1463.83,8.8,8,9.5,4.5,2,1,No,No,37228.22
CUST107448,2024-03-10,30.0,Male,Jaipur,Basic,Paid Ads,Books,6,12507.3,2084.55,15.4,11,5.0,7.9,0,1,No,No,27545.29
CUST114547,2024-12-08,39.0,Male,Delhi,Standard,Paid Ads,Beauty,7,12819.52,1831.36,10.0,12,10.8,7.3,1,0,No,No,37388.93
CUST106670,2024-03-07,40.0,Female,Kolkata,Basic,Organic Search,Electronics,7,10294.69,1470.67,5.7,17,2.9,5.6,0,1,No,No,25542.7
CUST107259,2025-03-21,29.0,Female,Mumbai,Basic,Referral,Books,9,21357.9,2373.1,24.7,10,8.9,5.7,0,1,Yes,No,39108.79
CUST105441,2025-10-15,29.0,Male,Kolkata,Standard,Social Media,Electronics,11,18836.18,1712.38,23.2,15,11.0,6.7,1,0,Yes,No,60820.37
CUST110240,2024-01-01,42.0,Female,Nagpur,Basic,Email,Fashion,8,19918.0,2489.75,9.6,16,11.7,6.9,3,1,No,No,50833.02
CUST101311,2024-04-04,34.0,Female,Pune,Basic,Email,Beauty,10,24819.9,2481.99,7.8,10,6.4,6.7,4,1,No,Yes,48429.77
CUST100100,2024-02-13,32.0,Female,Nagpur,Standard,Organic Search,Books,9,16020.63,1780.07,5.9,15,7.7,10.0,1,0,No,No,27005.17
CUST113549,2024-12-22,53.0,Male,Delhi,Premium,Email,Sports,13,23804.95,1831.15,13.7,14,11.0,8.2,1,0,No,No,41382.5
CUST108337,2024-01-17,25.0,Female,Pune,Basic,Organic Search,Beauty,10,21490.4,2149.04,13.6,15,9.1,5.7,1,1,Yes,No,62850.54
CUST100340,2025-04-13,29.0,Female,Nagpur,Basic,Referral,Sports,4,3345.2,836.3,3.8,14,8.3,6.7,2,1,Yes,No,9886.36
CUST100352,2024-06-16,47.0,Female,Mumbai,Standard,Paid Ads,Sports,10,13893.6,1389.36,22.9,17,7.9,9.2,0,1,No,No,22454.49
CUST101912,2025-08-22,54.0,Male,Mumbai,Basic,Organic Search,Books,9,11571.93,1285.77,,13,11.7,4.5,1,1,No,No,33565.48
CUST100291,2025-07-29,32.0,Male,Nagpur,Standard,Social Media,Books,4,3466.88,866.72,,18,4.6,7.1,0,2,No,No,5547.58
CUST112406,2024-07-28,35.0,Male,Pune,Standard,Email,Sports,10,45530.0,4553.0,15.6,17,10.1,5.6,2,0,No,No,134409.63
CUST109567,2025-08-05,25.0,Male,Mumbai,Premium,Social Media,Sports,9,8496.99,944.11,13.8,13,7.4,8.5,2,0,Yes,No,19530.57
CUST113236,2024-02-01,42.0,Male,Hyderabad,Premium,Referral,Sports,8,37519.92,4689.99,14.6,19,6.6,7.1,2,0,No,No,55568.75
CUST106291,2025-12-28,32.0,Male,Mumbai,Basic,Organic Search,Home & Kitchen,17,24982.01,1469.53,4.5,16,9.5,9.3,3,0,No,No,55548.21
CUST100904,2024-07-09,46.0,Other,Pune,Premium,Paid Ads,Books,10,13808.6,1380.86,10.2,16,6.4,4.2,2,0,No,No,29958.18
CUST104251,2024-11-26,44.0,Male,Chennai,Standard,Organic Search,Books,11,21151.02,1922.82,15.3,6,4.0,5.2,3,2,Yes,No,61588.39
CUST113656,2025-12-24,31.0,Female,Mumbai,Standard,Organic Search,Books,6,9305.7,1550.95,5.9,10,4.3,7.1,1,2,Yes,No,30699.37
CUST112627,2025-04-17,33.0,Female,Kolkata,Premium,Referral,Home & Kitchen,11,16124.79,1465.89,16.8,17,7.7,8.1,1,0,Yes,No,56818.13
CUST107673,2025-04-08,37.0,Female,Pune,Premium,Referral,Beauty,10,25235.4,2523.54,9.2,12,11.5,3.7,3,2,Yes,Yes,78635.6
CUST103648,2025-11-14,36.0,Male,Delhi,Standard,Social Media,Beauty,10,15479.9,1547.99,,7,9.2,4.2,1,1,No,Yes,22139.06
CUST101633,2024-10-25,28.0,Male,Hyderabad,Premium,Organic Search,Sports,8,8583.84,1072.98,14.2,18,6.4,8.6,1,0,No,No,13212.85
CUST107683,2024-11-08,32.0,Male,Chennai,Standard,Email,Books,13,33685.73,2591.21,8.6,18,14.5,4.9,5,1,Yes,No,87848.67
CUST100567,2025-02-13,18.0,Female,Nagpur,Standard,Paid Ads,Beauty,12,33936.96,2828.08,11.3,23,3.0,6.4,1,0,No,No,94614.02
CUST105848,2025-12-01,25.0,Male,Mumbai,Basic,Paid Ads,Books,5,11039.3,2207.86,9.4,11,11.8,7.0,2,0,No,Yes,21467.94
CUST105900,2025-05-31,44.0,Male,Jaipur,Basic,Email,Home & Kitchen,11,26125.99,2375.09,17.1,10,6.9,7.3,3,0,No,No,38825.51
CUST100287,2024-07-10,33.0,Male,Ahmedabad,Basic,Social Media,Fashion,8,13464.72,1683.09,5.3,15,9.3,9.3,2,0,No,No,19836.06
CUST106696,2024-11-01,24.0,Female,Hyderabad,Premium,Referral,Books,5,8747.95,1749.59,13.8,17,9.3,7.3,3,1,No,No,14790.25
CUST106271,2025-03-19,31.0,Female,Kolkata,Standard,Referral,Home & Kitchen,7,25497.57,3642.51,6.2,16,9.7,9.5,3,1,Yes,No,84403.75
CUST114579,2025-06-04,40.0,Female,Nagpur,Premium,Paid Ads,Books,8,14335.44,1791.93,7.3,22,5.6,6.0,4,1,Yes,No,42089.68
CUST111445,2025-01-29,22.0,Male,Delhi,Standard,Social Media,Books,9,17863.29,1984.81,10.8,9,13.8,3.5,0,1,No,No,43786.47
CUST107782,2024-02-24,43.0,Male,Delhi,Standard,Organic Search,Fashion,6,24286.56,4047.76,25.4,11,9.1,8.3,1,0,No,No,50178.59
CUST105938,2024-02-17,20.0,Female,Bengaluru,Standard,Referral,Sports,9,15768.72,1752.08,8.8,13,7.1,5.5,2,0,Yes,No,51226.72
CUST102993,2025-08-23,35.0,Male,Bengaluru,Standard,Paid Ads,Electronics,8,9514.72,1189.34,10.9,8,10.5,7.7,5,1,Yes,No,32235.21
CUST110839,2024-06-10,29.0,Female,Ahmedabad,Standard,Email,Home & Kitchen,5,8678.1,1735.62,23.6,12,6.1,6.7,1,0,No,No,26408.94
